10000,8175590.72446
20000,8175388.44807
30000,8175006.87841
40000,8174923.31692
50000,8174701.47841
60000,8174554.76525
70000,8173940.92997
80000,8173091.15093
90000,8172221.02934
100000,8171693.62678
110000,8171176.76153
120000,8170494.66787
130000,8170164.43817
140000,8169940.55623
150000,8169661.1552
160000,8169511.75301
170000,8169511.75301
180000,8169270.50955
190000,8169009.95749
200000,8168737.0604
210000,8168546.5963
220000,8165699.87981
230000,8165385.40796
240000,8165258.17565
250000,8164535.45352
260000,8164108.51448
270000,8163744.28321
280000,8163552.98776
290000,8162941.06695
300000,8162321.29606
310000,8161753.73491
320000,8161560.12301
330000,8161301.30765
340000,8161228.0089
350000,8160928.98318
360000,8160367.61128
370000,8160185.24709
380000,8160033.41948
390000,8159594.48341
400000,8159484.62631
410000,8159160.10397
420000,8159015.50803
430000,8158527.51328
440000,8158446.18753
450000,8157645.71572
460000,8157619.6739
470000,8157478.49642
480000,8157176.1364
490000,8157149.64381
500000,8156890.89919
510000,8156506.99239
520000,8156186.20517
530000,8156050.96108
540000,8155506.83662
550000,8155319.44472
560000,8154911.21519
570000,8154698.77057
580000,8154120.31768
590000,8153757.71735
600000,8153710.13259
610000,8153511.10445
620000,8153235.29027
630000,8153129.16839
640000,8152342.00899
650000,8152106.83088
660000,8151674.95401
670000,8151483.40258
680000,8151402.07137
690000,8151399.64303
700000,8151399.64303
710000,8151380.34939
720000,8151193.54914
730000,8150968.57377
740000,8150564.9999
750000,8150429.82962
760000,8150166.29846
770000,8149949.86934
780000,8149828.10613
790000,8149766.465
800000,8149654.23628
810000,8149561.52633
820000,8149349.88979
830000,8149300.74713
840000,8149078.63937
850000,8148940.55675
860000,8148709.59418
870000,8148658.15287
880000,8148609.31624
890000,8148466.5447
900000,8148281.23635
910000,8147947.42248
920000,8147228.28227
930000,8146998.3514
940000,8146768.76517
950000,8146475.94423
960000,8146386.13058
970000,8146010.07518
980000,8145856.22095
990000,8145458.11095
1000000,8145374.41289
1010000,8145262.45733
1020000,8144789.36101
1030000,8144620.79414
1040000,8144566.01443
1050000,8144399.46377
1060000,8144218.54721
1070000,8144034.76463
1080000,8143686.06585
1090000,8143600.76656
1100000,8143595.26066
1110000,8143250.04829
1120000,8143242.98222
1130000,8143009.54306
1140000,8142942.39067
1150000,8142921.27197
1160000,8142608.41309
1170000,8142400.1061
